,Unnamed: 0,Wind,GridAvailability,SolarGen,GridUnavailability,Demand AC,Demand DC
6883,163,0.507,1,0.0,0,187.5,0.0
6884,164,0.494,0,0.0,1,0.0,333.0
6885,165,0.498,1,0.0,0,322.0,0.0
6886,166,0.493,1,0.0,0,102.0,0.0
6887,167,0.498,0,0.0,1,0.0,111.0
6888,0,0.847,1,0.0,0,95.0,0.0
6889,1,0.794,0,0.0,1,0.0,80.0
6890,2,0.752,1,0.0,0,75.0,0.0
6891,3,0.718,1,0.0,0,75.0,0.0
6892,4,0.6890000000000001,0,0.0,1,0.0,75.0
6893,5,0.664,1,0.0,0,84.0,0.0
6894,6,0.649,1,0.003,0,90.0,0.0
6895,7,0.627,1,0.09,0,98.0,0.0
6896,8,0.628,1,0.23399999999999999,0,343.0,0.0
6897,9,0.6509999999999999,1,0.392,0,351.5,0.0
6898,10,0.71,1,0.512,0,116.0,0.0
6899,11,0.805,1,0.596,0,125.0,0.0
6900,12,0.8909999999999999,1,0.61,0,150.0,0.0
6901,13,0.941,0,0.599,1,0.0,155.0
6902,14,0.966,1,0.531,0,169.5,0.0
6903,15,0.972,1,0.402,0,135.0,0.0
6904,16,0.972,1,0.228,0,93.0,0.0
6905,17,0.97,1,0.038,0,119.0,0.0
6906,18,0.971,0,0.0,1,0.0,177.5
6907,19,0.971,1,0.0,0,188.0,0.0
6908,20,0.977,0,0.0,1,0.0,599.5
6909,21,0.982,0,0.0,1,0.0,322.0
6910,22,0.983,1,0.0,0,102.0,0.0
6911,23,0.9840000000000001,1,0.0,0,111.0,0.0
6912,24,0.983,1,0.0,0,81.0,0.0
6913,25,0.98,1,0.0,0,78.0,0.0
6914,26,0.975,0,0.0,1,0.0,85.0
6915,27,0.968,1,0.0,0,78.0,0.0
6916,28,0.961,1,0.0,0,81.0,0.0
6917,29,0.948,1,0.0,0,78.0,0.0
6918,30,0.934,0,0.011000000000000001,1,0.0,87.0
6919,31,0.9329999999999999,0,0.20800000000000002,1,0.0,96.0
6920,32,0.948,1,0.449,0,116.0,0.0
6921,33,0.9620000000000001,1,0.627,0,113.5,0.0
6922,34,0.968,0,0.743,1,0.0,346.0
6923,35,0.973,0,0.802,1,0.0,360.0
6924,36,0.972,1,0.809,0,147.0,0.0
6925,37,0.965,1,0.765,0,127.0,0.0
6926,38,0.9540000000000001,1,0.6659999999999999,0,153.0,0.0
6927,39,0.943,0,0.511,1,0.0,175.0
6928,40,0.924,1,0.3,0,176.0,0.0
6929,41,0.889,0,0.048,1,0.0,136.0
6930,42,0.847,1,0.0,0,168.0,0.0
6931,43,0.82,1,0.0,0,577.5,0.0
6932,44,0.807,1,0.0,0,230.0,0.0
6933,45,0.8029999999999999,1,0.0,0,141.5,0.0
6934,46,0.797,1,0.0,0,99.0,0.0
6935,47,0.8,1,0.0,0,99.0,0.0
6936,48,0.82,0,0.0,1,0.0,92.0
6937,49,0.8270000000000001,0,0.0,1,0.0,84.0
6938,50,0.8320000000000001,1,0.0,0,86.0,0.0
6939,51,0.835,0,0.0,1,0.0,81.0
6940,52,0.836,0,0.0,1,0.0,75.0
6941,53,0.8220000000000001,1,0.0,0,78.0,0.0
6942,54,0.797,1,0.009000000000000001,0,75.0,0.0
6943,55,0.7829999999999999,1,0.19,0,106.0,0.0
6944,56,0.83,1,0.428,0,115.0,0.0
6945,57,0.856,0,0.609,1,0.0,124.0
6946,58,0.8490000000000001,0,0.727,1,0.0,611.0
6947,59,0.84,0,0.7859999999999999,1,0.0,401.0
6948,60,0.8290000000000001,1,0.7909999999999999,0,170.0,0.0
6949,61,0.8170000000000001,0,0.7440000000000001,1,0.0,166.0
6950,62,0.8079999999999999,0,0.634,1,0.0,134.5
6951,63,0.8009999999999999,1,0.485,0,152.5,0.0
6952,64,0.7829999999999999,1,0.27,0,208.0,0.0
6953,65,0.75,1,0.038,0,197.0,0.0
6954,66,0.7240000000000001,1,0.0,0,214.0,0.0
6955,67,0.713,1,0.0,0,199.0,0.0
6956,68,0.705,0,0.0,1,0.0,385.0
6957,69,0.6970000000000001,1,0.0,0,328.0,0.0
6958,70,0.674,1,0.0,0,102.0,0.0
6959,71,0.64,0,0.0,1,0.0,93.0
6960,72,0.605,1,0.0,0,77.5,0.0
6961,73,0.575,1,0.0,0,80.0,0.0
6962,74,0.5539999999999999,1,0.0,0,75.0,0.0
6963,75,0.5329999999999999,0,0.0,1,0.0,78.0
6964,76,0.515,1,0.0,0,84.0,0.0
6965,77,0.45899999999999996,0,0.0,1,0.0,81.0
6966,78,0.413,1,0.008,0,99.0,0.0
6967,79,0.391,1,0.193,0,108.0,0.0
6968,80,0.49,0,0.426,1,0.0,112.0
6969,81,0.541,1,0.596,0,312.0,0.0
6970,82,0.521,1,0.71,0,101.5,0.0
6971,83,0.49200000000000005,1,0.77,0,110.0,0.0
6972,84,0.465,1,0.772,0,121.5,0.0
6973,85,0.44299999999999995,0,0.725,1,0.0,175.5
6974,86,0.428,1,0.629,0,643.0,0.0
6975,87,0.41,1,0.47600000000000003,0,394.5,0.0
6976,88,0.38,1,0.26899999999999996,0,142.0,0.0
6977,89,0.35,1,0.038,0,179.0,0.0
6978,90,0.341,1,0.0,0,182.0,0.0
6979,91,0.315,1,0.0,0,136.5,0.0
6980,92,0.294,1,0.0,0,136.0,0.0
6981,93,0.271,1,0.0,0,119.0,0.0
6982,94,0.264,1,0.0,0,93.0,0.0
6983,95,0.26,1,0.0,0,108.0,0.0
6984,96,0.26,0,0.0,1,0.0,95.0
6985,97,0.263,1,0.0,0,77.5,0.0
6986,98,0.265,1,0.0,0,77.5,0.0
6987,99,0.271,0,0.0,1,0.0,78.0
6988,100,0.275,1,0.0,0,84.0,0.0
6989,101,0.268,1,0.0,0,84.0,0.0
6990,102,0.262,1,0.009000000000000001,0,81.0,0.0
6991,103,0.256,1,0.203,0,84.0,0.0
6992,104,0.335,1,0.44,0,93.0,0.0
6993,105,0.395,0,0.617,1,0.0,98.5
6994,106,0.409,1,0.732,0,110.0,0.0
6995,107,0.425,0,0.79,1,0.0,125.0
6996,108,0.451,0,0.795,1,0.0,159.0
6997,109,0.48200000000000004,1,0.747,0,207.0,0.0
6998,110,0.513,1,0.6459999999999999,0,207.0,0.0
6999,111,0.52,0,0.49,1,0.0,442.5
7000,112,0.475,1,0.27899999999999997,0,169.5,0.0
7001,113,0.389,1,0.038,0,185.0,0.0
7002,114,0.342,1,0.0,0,199.5,0.0
7003,115,0.318,0,0.0,1,0.0,186.5
7004,116,0.284,1,0.0,0,563.5,0.0
7005,117,0.257,1,0.0,0,136.5,0.0
7006,118,0.243,1,0.0,0,105.0,0.0
7007,119,0.28800000000000003,1,0.0,0,114.0,0.0
7008,120,0.307,0,0.0,1,0.0,87.0
7009,121,0.307,0,0.0,1,0.0,78.0
7010,122,0.298,1,0.0,0,75.0,0.0
7011,123,0.315,0,0.0,1,0.0,87.0
7012,124,0.302,0,0.0,1,0.0,78.0
7013,125,0.29100000000000004,1,0.0,0,75.0,0.0
7014,126,0.27399999999999997,1,0.006999999999999999,0,90.0,0.0
7015,127,0.235,1,0.182,0,96.0,0.0
7016,128,0.249,1,0.41600000000000004,0,105.0,0.0
7017,129,0.267,1,0.598,0,108.0,0.0
7018,130,0.256,1,0.716,0,611.0,0.0
7019,131,0.253,1,0.7759999999999999,0,378.0,0.0
7020,132,0.262,1,0.787,0,123.5,0.0
7021,133,0.285,1,0.741,0,121.0,0.0
7022,134,0.326,0,0.642,1,0.0,175.5
7023,135,0.36700000000000005,0,0.484,1,0.0,120.5
7024,136,0.386,1,0.27,0,108.0,0.0
7025,137,0.40299999999999997,1,0.035,0,104.0,0.0
7026,138,0.408,1,0.0,0,140.0,0.0
7027,139,0.40399999999999997,1,0.0,0,555.5,0.0
7028,140,0.391,0,0.0,1,0.0,139.0
7029,141,0.382,1,0.0,0,305.0,0.0
7030,142,0.374,1,0.0,0,114.0,0.0
7031,143,0.377,1,0.0,0,114.0,0.0
7032,144,0.397,1,0.0,0,77.5,0.0
7033,145,0.39899999999999997,1,0.0,0,85.0,0.0
7034,146,0.40399999999999997,1,0.0,0,80.5,0.0
7035,147,0.40399999999999997,0,0.0,1,0.0,81.0
7036,148,0.395,0,0.0,1,0.0,78.0
7037,149,0.39299999999999996,1,0.0,0,81.0,0.0
7038,150,0.391,1,0.006,0,81.0,0.0
7039,151,0.379,1,0.175,0,87.0,0.0
7040,152,0.419,1,0.40700000000000003,0,340.0,0.0
7041,153,0.461,1,0.584,0,343.0,0.0
7042,154,0.511,1,0.7020000000000001,0,96.0,0.0
7043,155,0.57,0,0.762,1,0.0,99.0
7044,156,0.616,1,0.778,0,113.0,0.0
7045,157,0.638,1,0.73,0,133.0,0.0
7046,158,0.652,1,0.63,0,99.0,0.0
7047,159,0.654,1,0.467,0,116.0,0.0
7048,160,0.639,1,0.253,0,172.0,0.0
7049,161,0.584,1,0.027999999999999997,0,180.0,0.0
7050,162,0.527,1,0.0,0,177.5,0.0
7051,163,0.507,0,0.0,1,0.0,202.5
7052,164,0.494,0,0.0,1,0.0,430.5
7053,165,0.498,1,0.0,0,148.0,0.0
7054,166,0.493,1,0.0,0,129.0,0.0
7055,167,0.498,1,0.0,0,126.0,0.0
7056,0,0.847,0,0.0,1,0.0,75.0
7057,1,0.794,1,0.0,0,75.0,0.0
7058,2,0.752,1,0.0,0,89.0,0.0
7059,3,0.718,1,0.0,0,87.0,0.0
7060,4,0.6890000000000001,0,0.0,1,0.0,78.0
7061,5,0.664,1,0.0,0,81.0,0.0
7062,6,0.649,1,0.004,0,87.0,0.0
7063,7,0.627,1,0.163,0,106.5,0.0
7064,8,0.628,0,0.385,1,0.0,550.5
7065,9,0.6509999999999999,1,0.557,0,593.0,0.0
7066,10,0.71,1,0.675,0,358.0,0.0
7067,11,0.805,0,0.73,1,0.0,108.0
7068,12,0.8909999999999999,1,0.735,0,99.0,0.0
7069,13,0.941,1,0.682,0,75.0,0.0
7070,14,0.966,1,0.5870000000000001,0,95.5,0.0
7071,15,0.972,1,0.43,0,156.0,0.0
7072,16,0.972,0,0.22,1,0.0,167.5
7073,17,0.97,1,0.023,0,152.0,0.0
7074,18,0.971,1,0.0,0,181.5,0.0
7075,19,0.971,1,0.0,0,228.5,0.0
7076,20,0.977,1,0.0,0,633.0,0.0
7077,21,0.982,1,0.0,0,121.0,0.0
7078,22,0.983,1,0.0,0,99.0,0.0
7079,23,0.9840000000000001,1,0.0,0,114.0,0.0
7080,24,0.983,1,0.0,0,75.0,0.0
7081,25,0.98,1,0.0,0,97.0,0.0
7082,26,0.975,1,0.0,0,89.0,0.0
7083,27,0.968,1,0.0,0,81.0,0.0
7084,28,0.961,0,0.0,1,0.0,81.0
7085,29,0.948,1,0.0,0,75.0,0.0
7086,30,0.934,1,0.004,0,96.0,0.0
7087,31,0.9329999999999999,0,0.161,1,0.0,99.0
7088,32,0.948,1,0.39,0,316.5,0.0
7089,33,0.9620000000000001,1,0.568,0,122.0,0.0
7090,34,0.968,0,0.6859999999999999,1,0.0,113.5
7091,35,0.973,1,0.745,0,110.5,0.0
7092,36,0.972,0,0.767,1,0.0,110.0
7093,37,0.965,1,0.72,0,669.5,0.0
7094,38,0.9540000000000001,0,0.621,1,0.0,181.0
7095,39,0.943,0,0.462,1,0.0,161.0
7096,40,0.924,1,0.252,0,138.5,0.0
7097,41,0.889,1,0.027999999999999997,0,181.0,0.0
7098,42,0.847,1,0.0,0,172.5,0.0
7099,43,0.82,1,0.0,0,107.0,0.0
7100,44,0.807,1,0.0,0,319.0,0.0
7101,45,0.8029999999999999,1,0.0,0,116.5,0.0
7102,46,0.797,0,0.0,1,0.0,114.0
7103,47,0.8,1,0.0,0,111.0,0.0
7104,48,0.82,0,0.0,1,0.0,112.0
7105,49,0.8270000000000001,1,0.0,0,83.5,0.0
7106,50,0.8320000000000001,0,0.0,1,0.0,77.5
7107,51,0.835,1,0.0,0,75.0,0.0
7108,52,0.836,1,0.0,0,84.0,0.0
7109,53,0.8220000000000001,1,0.0,0,84.0,0.0
7110,54,0.797,1,0.003,0,81.0,0.0
7111,55,0.7829999999999999,1,0.155,0,87.0,0.0
7112,56,0.83,1,0.38299999999999995,0,101.5,0.0
7113,57,0.856,1,0.565,0,604.0,0.0
7114,58,0.8490000000000001,1,0.6829999999999999,0,609.5,0.0
7115,59,0.84,1,0.742,0,140.0,0.0
7116,60,0.8290000000000001,1,0.742,0,140.5,0.0
7117,61,0.8170000000000001,1,0.6970000000000001,0,169.5,0.0
7118,62,0.8079999999999999,1,0.599,0,181.0,0.0
7119,63,0.8009999999999999,1,0.442,0,121.0,0.0
7120,64,0.7829999999999999,0,0.235,1,0.0,115.5
7121,65,0.75,1,0.023,0,90.0,0.0
7122,66,0.7240000000000001,1,0.0,0,151.0,0.0
7123,67,0.713,0,0.0,1,0.0,160.0
7124,68,0.705,0,0.0,1,0.0,359.0
7125,69,0.6970000000000001,1,0.0,0,532.0,0.0
7126,70,0.674,1,0.0,0,129.0,0.0
7127,71,0.64,1,0.0,0,114.0,0.0
7128,72,0.605,0,0.0,1,0.0,75.0
7129,73,0.575,1,0.0,0,75.0,0.0
7130,74,0.5539999999999999,0,0.0,1,0.0,75.0
7131,75,0.5329999999999999,1,0.0,0,78.0,0.0
7132,76,0.515,1,0.0,0,84.0,0.0
7133,77,0.45899999999999996,1,0.0,0,84.0,0.0
7134,78,0.413,1,0.001,0,78.0,0.0
7135,79,0.391,0,0.078,1,0.0,92.0
7136,80,0.49,1,0.209,0,112.0,0.0
7137,81,0.541,1,0.341,0,115.0,0.0
7138,82,0.521,1,0.41100000000000003,0,127.5,0.0
7139,83,0.49200000000000005,1,0.391,0,119.0,0.0
7140,84,0.465,1,0.379,0,161.5,0.0
7141,85,0.44299999999999995,1,0.294,0,173.0,0.0
7142,86,0.428,1,0.212,0,141.5,0.0
7143,87,0.41,1,0.135,0,382.5,0.0
7144,88,0.38,1,0.057,0,386.0,0.0
7145,89,0.35,1,0.004,0,199.0,0.0
7146,90,0.341,0,0.0,1,0.0,187.0
7147,91,0.315,0,0.0,1,0.0,179.0
7148,92,0.294,1,0.0,0,387.0,0.0
7149,93,0.271,1,0.0,0,113.0,0.0
7150,94,0.264,1,0.0,0,123.0,0.0
7151,95,0.26,1,0.0,0,120.0,0.0
7152,96,0.26,1,0.0,0,75.0,0.0
7153,97,0.263,1,0.0,0,81.0,0.0
7154,98,0.265,1,0.0,0,80.0,0.0
7155,99,0.271,1,0.0,0,81.0,0.0
7156,100,0.275,1,0.0,0,87.0,0.0
7157,101,0.268,1,0.0,0,81.0,0.0
7158,102,0.262,1,0.001,0,90.0,0.0
7159,103,0.256,1,0.106,0,111.0,0.0
7160,104,0.335,0,0.213,1,0.0,102.0
7161,105,0.395,0,0.284,1,0.0,104.5
7162,106,0.409,1,0.371,0,356.5,0.0
7163,107,0.425,1,0.405,0,98.5,0.0
7164,108,0.451,1,0.391,0,121.0,0.0
7165,109,0.48200000000000004,1,0.402,0,163.5,0.0
7166,110,0.513,0,0.386,1,0.0,140.0
7167,111,0.52,0,0.27399999999999997,1,0.0,103.5
7168,112,0.475,1,0.139,0,164.0,0.0
7169,113,0.389,1,0.012,0,151.0,0.0
7170,114,0.342,1,0.0,0,165.0,0.0
7171,115,0.318,1,0.0,0,168.0,0.0
7172,116,0.284,1,0.0,0,378.5,0.0
7173,117,0.257,1,0.0,0,107.5,0.0
7174,118,0.243,1,0.0,0,102.0,0.0
7175,119,0.28800000000000003,1,0.0,0,105.0,0.0
7176,120,0.307,1,0.0,0,87.0,0.0
7177,121,0.307,1,0.0,0,81.0,0.0
7178,122,0.298,1,0.0,0,83.5,0.0
7179,123,0.315,0,0.0,1,0.0,81.0
7180,124,0.302,1,0.0,0,81.0,0.0
7181,125,0.29100000000000004,1,0.0,0,84.0,0.0
7182,126,0.27399999999999997,1,0.002,0,81.0,0.0
7183,127,0.235,1,0.141,0,102.0,0.0
7184,128,0.249,1,0.368,0,307.0,0.0
7185,129,0.267,1,0.565,0,102.0,0.0
7186,130,0.256,0,0.6679999999999999,1,0.0,108.0
7187,131,0.253,1,0.727,0,107.0,0.0
7188,132,0.262,1,0.726,0,167.5,0.0
7189,133,0.285,0,0.6679999999999999,1,0.0,417.0
7190,134,0.326,0,0.555,1,0.0,661.0
7191,135,0.36700000000000005,0,0.43200000000000005,1,0.0,123.0
7192,136,0.386,1,0.226,0,163.0,0.0
7193,137,0.40299999999999997,1,0.022000000000000002,0,230.0,0.0
7194,138,0.408,1,0.0,0,227.5,0.0
7195,139,0.40399999999999997,1,0.0,0,207.0,0.0
7196,140,0.391,1,0.0,0,176.0,0.0
7197,141,0.382,1,0.0,0,322.0,0.0
7198,142,0.374,1,0.0,0,85.5,0.0
7199,143,0.377,0,0.0,1,0.0,108.0
7200,144,0.397,1,0.0,0,97.5,0.0
7201,145,0.39899999999999997,1,0.0,0,80.0,0.0
7202,146,0.40399999999999997,1,0.0,0,83.5,0.0
7203,147,0.40399999999999997,0,0.0,1,0.0,81.0
7204,148,0.395,1,0.0,0,84.0,0.0
7205,149,0.39299999999999996,1,0.0,0,75.0,0.0
7206,150,0.391,1,0.003,0,84.0,0.0
7207,151,0.379,1,0.175,0,108.0,0.0
7208,152,0.419,1,0.414,0,517.0,0.0
7209,153,0.461,1,0.593,0,805.0,0.0
7210,154,0.511,0,0.706,1,0.0,610.0
7211,155,0.57,0,0.763,1,0.0,107.0
7212,156,0.616,0,0.768,1,0.0,107.0
7213,157,0.638,0,0.7170000000000001,1,0.0,152.0
7214,158,0.652,1,0.617,0,169.5,0.0
7215,159,0.654,0,0.46399999999999997,1,0.0,121.0
7216,160,0.639,1,0.248,0,113.0,0.0
7217,161,0.584,1,0.022000000000000002,0,107.5,0.0
7218,162,0.527,1,0.0,0,138.5,0.0
7219,163,0.507,0,0.0,1,0.0,153.0
7220,164,0.494,1,0.0,0,164.0,0.0
7221,165,0.498,1,0.0,0,110.0,0.0
7222,166,0.493,1,0.0,0,117.0,0.0
7223,167,0.498,1,0.0,0,111.0,0.0
7224,0,0.847,1,0.0,0,101.0,0.0
7225,1,0.794,0,0.0,1,0.0,75.0
7226,2,0.752,1,0.0,0,75.0,0.0
7227,3,0.718,1,0.0,0,75.0,0.0
7228,4,0.6890000000000001,1,0.0,0,78.0,0.0
7229,5,0.664,1,0.0,0,78.0,0.0
7230,6,0.649,1,0.0,0,96.0,0.0
7231,7,0.627,1,0.094,0,102.0,0.0
7232,8,0.628,1,0.27899999999999997,0,101.5,0.0
7233,9,0.6509999999999999,0,0.45,1,0.0,98.5
7234,10,0.71,0,0.5720000000000001,1,0.0,621.0
7235,11,0.805,0,0.637,1,0.0,380.0
7236,12,0.8909999999999999,0,0.693,1,0.0,103.5
7237,13,0.941,1,0.63,0,100.5,0.0
7238,14,0.966,1,0.516,0,135.5,0.0
7239,15,0.972,0,0.348,1,0.0,126.0
7240,16,0.972,1,0.15,0,118.0,0.0
7241,17,0.97,1,0.011000000000000001,0,108.0,0.0
7242,18,0.971,1,0.0,0,111.0,0.0
7243,19,0.971,1,0.0,0,102.0,0.0
7244,20,0.977,0,0.0,1,0.0,547.0
7245,21,0.982,0,0.0,1,0.0,131.0
7246,22,0.983,1,0.0,0,117.0,0.0
7247,23,0.9840000000000001,1,0.0,0,108.0,0.0
7248,24,0.983,0,0.0,1,0.0,80.5
7249,25,0.98,0,0.0,1,0.0,92.0
7250,26,0.975,1,0.0,0,78.0,0.0
7251,27,0.968,1,0.0,0,75.0,0.0
7252,28,0.961,0,0.0,1,0.0,75.0
7253,29,0.948,1,0.0,0,75.0,0.0
7254,30,0.934,1,0.0,0,84.0,0.0
7255,31,0.9329999999999999,1,0.053,0,108.0,0.0
7256,32,0.948,1,0.166,0,102.0,0.0
7257,33,0.9620000000000001,1,0.298,0,607.5,0.0
7258,34,0.968,1,0.408,0,366.0,0.0
7259,35,0.973,0,0.47200000000000003,1,0.0,127.0
7260,36,0.972,0,0.479,1,0.0,154.0
7261,37,0.965,1,0.431,0,135.0,0.0
7262,38,0.9540000000000001,1,0.32899999999999996,0,207.0,0.0
7263,39,0.943,1,0.23600000000000002,0,170.0,0.0
7264,40,0.924,1,0.095,0,190.5,0.0
7265,41,0.889,1,0.006,0,167.5,0.0
7266,42,0.847,1,0.0,0,161.0,0.0
7267,43,0.82,1,0.0,0,111.0,0.0
7268,44,0.807,0,0.0,1,0.0,154.0
7269,45,0.8029999999999999,1,0.0,0,331.0,0.0
7270,46,0.797,0,0.0,1,0.0,105.0
7271,47,0.8,1,0.0,0,102.0,0.0
7272,48,0.82,1,0.0,0,75.0,0.0
7273,49,0.8270000000000001,0,0.0,1,0.0,89.0
7274,50,0.8320000000000001,1,0.0,0,83.5,0.0
7275,51,0.835,1,0.0,0,78.0,0.0
7276,52,0.836,1,0.0,0,81.0,0.0
7277,53,0.8220000000000001,0,0.0,1,0.0,84.0
7278,54,0.797,1,0.0,0,90.0,0.0
7279,55,0.7829999999999999,1,0.073,0,125.0,0.0
7280,56,0.83,0,0.239,1,0.0,142.5
7281,57,0.856,0,0.447,1,0.0,324.5
7282,58,0.8490000000000001,1,0.581,0,113.0,0.0
7283,59,0.84,1,0.6559999999999999,0,377.5,0.0
7284,60,0.8290000000000001,1,0.7440000000000001,0,627.0,0.0
7285,61,0.8170000000000001,0,0.701,1,0.0,147.0
7286,62,0.8079999999999999,0,0.6,1,0.0,141.0
7287,63,0.8009999999999999,1,0.439,0,144.0,0.0
7288,64,0.7829999999999999,1,0.21600000000000003,0,190.0,0.0
7289,65,0.75,0,0.015,1,0.0,172.0
7290,66,0.7240000000000001,1,0.0,0,175.5,0.0
7291,67,0.713,0,0.0,1,0.0,569.0
7292,68,0.705,1,0.0,0,92.0,0.0
7293,69,0.6970000000000001,0,0.0,1,0.0,107.5
7294,70,0.674,1,0.0,0,111.0,0.0
7295,71,0.64,1,0.0,0,117.0,0.0
7296,72,0.605,1,0.0,0,78.0,0.0
7297,73,0.575,0,0.0,1,0.0,81.0
7298,74,0.5539999999999999,1,0.0,0,75.0,0.0
7299,75,0.5329999999999999,1,0.0,0,75.0,0.0
7300,76,0.515,1,0.0,0,75.0,0.0
7301,77,0.45899999999999996,0,0.0,1,0.0,81.0
7302,78,0.413,1,0.0,0,90.0,0.0
7303,79,0.391,1,0.12300000000000001,0,96.0,0.0
7304,80,0.49,0,0.34700000000000003,1,0.0,301.5
7305,81,0.541,1,0.522,0,557.0,0.0
7306,82,0.521,1,0.652,0,112.5,0.0
7307,83,0.49200000000000005,1,0.7140000000000001,0,115.0,0.0
7308,84,0.465,1,0.765,0,121.0,0.0
7309,85,0.44299999999999995,1,0.722,0,172.0,0.0
7310,86,0.428,1,0.626,0,152.0,0.0
7311,87,0.41,1,0.46299999999999997,0,135.0,0.0
7312,88,0.38,0,0.24600000000000002,1,0.0,190.0
7313,89,0.35,1,0.018000000000000002,0,225.0,0.0
7314,90,0.341,1,0.0,0,187.5,0.0
7315,91,0.315,1,0.0,0,165.0,0.0
7316,92,0.294,0,0.0,1,0.0,373.5
7317,93,0.271,0,0.0,1,0.0,105.0
7318,94,0.264,1,0.0,0,99.0,0.0
7319,95,0.26,1,0.0,0,114.0,0.0
7320,96,0.26,1,0.0,0,86.0,0.0
7321,97,0.263,1,0.0,0,83.5,0.0
7322,98,0.265,1,0.0,0,75.0,0.0
7323,99,0.271,0,0.0,1,0.0,78.0
7324,100,0.275,1,0.0,0,81.0,0.0
7325,101,0.268,0,0.0,1,0.0,75.0
7326,102,0.262,1,0.0,0,87.0,0.0
7327,103,0.256,1,0.085,0,96.0,0.0
7328,104,0.335,1,0.259,0,119.5,0.0
7329,105,0.395,1,0.47200000000000003,0,557.0,0.0
7330,106,0.409,1,0.632,0,616.0,0.0
7331,107,0.425,1,0.716,0,110.5,0.0
7332,108,0.451,1,0.74,0,110.0,0.0
7333,109,0.48200000000000004,1,0.693,0,93.0,0.0
7334,110,0.513,0,0.59,1,0.0,172.0
7335,111,0.52,1,0.426,0,144.0,0.0
7336,112,0.475,1,0.212,0,133.0,0.0
7337,113,0.389,1,0.013000000000000001,0,121.0,0.0
7338,114,0.342,1,0.0,0,141.5,0.0
7339,115,0.318,0,0.0,1,0.0,207.5
7340,116,0.284,1,0.0,0,190.5,0.0
7341,117,0.257,0,0.0,1,0.0,496.0
7342,118,0.243,1,0.0,0,96.0,0.0
7343,119,0.28800000000000003,1,0.0,0,102.0,0.0
7344,120,0.307,1,0.0,0,77.5,0.0
7345,121,0.307,1,0.0,0,86.0,0.0
7346,122,0.298,1,0.0,0,88.0,0.0
7347,123,0.315,1,0.0,0,81.0,0.0
7348,124,0.302,1,0.0,0,78.0,0.0
7349,125,0.29100000000000004,0,0.0,1,0.0,78.0
7350,126,0.27399999999999997,1,0.0,0,87.0,0.0
7351,127,0.235,1,0.115,0,98.5,0.0
7352,128,0.249,1,0.33899999999999997,0,124.0,0.0
7353,129,0.267,0,0.564,1,0.0,124.5
7354,130,0.256,1,0.685,0,110.5,0.0
7355,131,0.253,1,0.748,0,98.5,0.0
7356,132,0.262,0,0.76,1,0.0,363.0
7357,133,0.285,1,0.715,0,147.0,0.0
7358,134,0.326,0,0.614,1,0.0,175.5
7359,135,0.36700000000000005,1,0.456,0,187.0,0.0
7360,136,0.386,1,0.23800000000000002,0,219.5,0.0
7361,137,0.40299999999999997,1,0.015,0,187.5,0.0
7362,138,0.408,1,0.0,0,151.0,0.0
7363,139,0.40399999999999997,1,0.0,0,296.0,0.0
7364,140,0.391,1,0.0,0,579.0,0.0
7365,141,0.382,1,0.0,0,122.0,0.0
7366,142,0.374,0,0.0,1,0.0,108.0
7367,143,0.377,1,0.0,0,96.0,0.0
7368,144,0.397,0,0.0,1,0.0,100.0
7369,145,0.39899999999999997,1,0.0,0,89.0,0.0
7370,146,0.40399999999999997,1,0.0,0,86.5,0.0
7371,147,0.40399999999999997,1,0.0,0,81.0,0.0
7372,148,0.395,0,0.0,1,0.0,81.0
7373,149,0.39299999999999996,1,0.0,0,81.0,0.0
7374,150,0.391,1,0.0,0,81.0,0.0
7375,151,0.379,1,0.133,0,102.0,0.0
7376,152,0.419,0,0.37,1,0.0,108.0
7377,153,0.461,1,0.5579999999999999,0,108.0,0.0
7378,154,0.511,1,0.68,0,102.0,0.0
7379,155,0.57,0,0.74,1,0.0,147.0
7380,156,0.616,0,0.7440000000000001,1,0.0,174.5
7381,157,0.638,1,0.6940000000000001,0,173.0,0.0
7382,158,0.652,0,0.585,1,0.0,147.0
7383,159,0.654,1,0.41700000000000004,0,397.0,0.0
7384,160,0.639,1,0.19699999999999998,0,185.0,0.0
7385,161,0.584,1,0.01,0,161.0,0.0
7386,162,0.527,0,0.0,1,0.0,153.5
7387,163,0.507,1,0.0,0,190.0,0.0
7388,164,0.494,1,0.0,0,584.0,0.0
7389,165,0.498,1,0.0,0,330.5,0.0
7390,166,0.493,0,0.0,1,0.0,105.0
7391,167,0.498,1,0.0,0,87.0,0.0
7392,0,0.847,1,0.0,0,100.0,0.0
7393,1,0.794,1,0.0,0,80.0,0.0
7394,2,0.752,0,0.0,1,0.0,80.0
7395,3,0.718,1,0.0,0,78.0,0.0
7396,4,0.6890000000000001,1,0.0,0,84.0,0.0
7397,5,0.664,0,0.0,1,0.0,84.0
7398,6,0.649,0,0.0,1,0.0,84.0
7399,7,0.627,1,0.113,0,89.5,0.0
7400,8,0.628,1,0.336,0,313.5,0.0
7401,9,0.6509999999999999,0,0.527,1,0.0,563.5
7402,10,0.71,1,0.654,0,118.0,0.0
7403,11,0.805,0,0.721,1,0.0,123.5
7404,12,0.8909999999999999,1,0.741,0,136.0,0.0
7405,13,0.941,1,0.695,0,120.0,0.0
7406,14,0.966,1,0.591,0,97.5,0.0
